name,price,last_volume,last_price,mean_price,mean_volume,abs_vol
Gamma 2 Case,11.25358292443572,2166414,0.47891820227249293,1.7922353267811373,0.2492645047994064,0.2492645047994064
Cologne 2016 Dust II Souvenir Package,137.161125,17,-0.2224662810854123,0.45178448074645244,-0.2788293545196949,0.2788293545196949
MLG Columbus 2016 Nuke Souvenir Package,828.5746875,17,0.21305164218286116,0.537687965144055,-0.4002985866954248,0.4002985866954248
Sticker Capsule,2.839410307234886,115048,-0.26025778429478397,0.7350702359788843,-0.23843789063242415,0.23843789063242415
Community Graffiti Box 1,4.387395833333334,4057,-0.025992707918348252,-0.008113340872306708,-0.14144979709514155,0.14144979709514155
Danger Zone Case,3.617205103042198,6306380,0.6040314160842988,1.6153424927753577,-0.1978711766569001,0.1978711766569001
London 2018 Legends Autograph Capsule,44.5863147632312,1933,0.1495685479514131,1.1771675566685946,-0.5048924891335541,0.5048924891335541
Autograph Capsule | Team EnVyUs | Cologne 2015,20.60261568627451,710,0.1372329143415858,0.36820745865997273,-0.3757954958895663,0.3757954958895663
DreamHack Cluj-Napoca 2015 Challengers (Foil),250.92303703703703,128,0.1610057904674467,0.6935078132023971,-0.43473044170660746,0.43473044170660746
Autograph Capsule | Virtus.Pro | MLG Columbus 2016,42.50701298701298,143,1.0453418979496265,0.5036179935012859,-0.3555144550318405,0.3555144550318405
Autograph Capsule | Astralis | Atlanta 2017,25.943436090225564,235,0.018774330866918893,0.5160760144245352,-0.33250822829934606,0.33250822829934606
Autograph Capsule | FaZe Clan | MLG Columbus 2016,23.391842519685035,228,0.3486649610682698,0.3752363215997615,-0.274045142861171,0.274045142861171
Autograph Capsule | SK Gaming | Cologne 2016,25.29453913043478,192,0.12013809753929847,0.3674893707909243,-0.3884533476487185,0.3884533476487185
Operation Vanguard Weapon Case,12.746091806515302,213409,0.45493274824567587,0.5822097170873418,-0.1882265358346654,0.1882265358346654
Boston 2018 Legends Autograph Capsule,617.2046363636364,15,0.04838927662791717,0.9603514863954032,-0.43993228760587993,0.43993228760587993
Autograph Capsule | Flipsid3 Tactics | Cologne 2016,47.066592592592585,38,0.46199026412043814,0.5308898580271767,-0.34416578866634523,0.34416578866634523
Autograph Capsule | mousesports | Cluj-Napoca 2015,136.31922,79,0.06752216424523896,0.7508078085648827,-0.3571453040331941,0.3571453040331941
Community Capsule 2018,4.35417667238422,9231,0.006626171319998161,0.012408369688320871,-0.12228655192013368,0.12228655192013368
CS:GO Graffiti Box,4.396816225165562,8605,-0.03738506855324446,-0.0084269011237396,-0.11915587947371482,0.11915587947371482
Berlin 2019 Returning Challengers Autograph Capsule,3.787346889952153,62053,0.18912603994647473,0.06984806237453145,-0.43054792100566786,0.43054792100566786
CS20 Case,2.731695780176644,2070953,0.16693775486460605,0.6997180856424761,-0.35186028521397544,0.35186028521397544
MLG Columbus 2016 Mirage Souvenir Package,122.73424999999997,50,0.23410976896607466,0.3839708756509895,-0.3360515478658283,0.3360515478658283
Autograph Capsule | Natus Vincere | Cluj-Napoca 2015,23.372940789473688,314,0.22981809220087773,0.4304499905512378,-0.39912098110980004,0.39912098110980004
Autograph Capsule | Gambit Gaming | MLG Columbus 2016,21.69868115942029,108,0.35682890453774235,0.43228878228657364,-0.35882425190346706,0.35882425190346706
London 2018 Minor Challengers Autograph Capsule,42.55132362459547,1377,0.3431346223744529,1.1008972214365955,-0.5094204703054295,0.5094204703054295
2021 Community Sticker Capsule,4.22945,13479,-0.02670793532104624,0.006534470646214461,-0.43391264579278654,0.43391264579278654
Prisma 2 Case,3.473331697742885,5516991,0.5234679828544014,2.583770533421149,-0.3696647230362679,0.3696647230362679
DreamHack Cluj-Napoca 2015 Train Souvenir Package,99.183325,44,0.11072922075556416,0.33474051771274393,-0.35172103509049324,0.35172103509049324
Rio 2022 Challengers Sticker Capsule,1.0184270216962523,659423,-0.5606949649252487,-0.5606949649252487,-0.7559853477901607,0.7559853477901607
Autograph Capsule | Natus Vincere | Atlanta 2017,70.06301904761905,169,-0.16359101841319298,0.7931620690988525,-0.37157039246570833,0.37157039246570833
Boston 2018 Minor Challengers with Flash Gaming Autograph Capsule,85.27278542510122,758,-0.09236942337717544,0.9347323322644188,-0.4877937910444315,0.4877937910444315
Autograph Capsule | Titan | Cologne 2015,77.04632317073171,247,0.28689699740355146,0.5404536842966505,-0.36546480660946906,0.36546480660946906
Autograph Capsule | Ninjas in Pyjamas | Cologne 2016,23.953981818181816,87,0.025941077051343867,0.3400623858886046,-0.2979993958956316,0.2979993958956316
Autograph Capsule | Flipsid3 Tactics | Atlanta 2017,36.76182666666667,108,0.34700936974750746,0.6813402237604792,-0.35605107234360434,0.35605107234360434
Berlin 2019 Overpass Souvenir Package,39.22759090909091,1209,0.04318073623855674,0.23280065600701455,-0.45370075659828835,0.45370075659828835
ESL One Cologne 2014 Challengers,319.42358112094394,943,0.20006277815508458,0.8563060132050099,-0.3844441118904897,0.3844441118904897
Bestiary Capsule,4.352373083475298,9845,-0.013951901336307063,-0.004596312351519074,-0.09016963952152134,0.09016963952152134
Antwerp 2022 Champions Autograph Capsule,1.281204425711275,99635,-0.24951073820540526,-0.24951073820540526,-0.8409644131238079,0.8409644131238079
Half-Life: Alyx Patch Pack,7.236310924369748,5927,-0.030582538875760516,-0.016700521416477158,0.09275980740068775,0.09275980740068775
Katowice 2019 Mirage Souvenir Package,94.98688888888888,80,0.6340565270454567,0.4598253646903676,-0.31427598059987805,0.31427598059987805
Atlanta 2017 Mirage Souvenir Package,91.70540384615386,72,0.17747992959097716,0.3948632621100745,-0.23683547754919818,0.23683547754919818
StatTrak™ Initiators Music Kit Box,30.55735102040817,695,-0.14055759138286333,-0.14055759138286333,-0.8714629184390604,0.8714629184390604
Chroma Case,14.22853974484789,445219,0.42212459989547285,0.7680962559251654,-0.21601073513625557,0.21601073513625557
MLG Columbus 2016 Overpass Souvenir Package,305.2375357142858,37,0.1701664779366623,0.362406901345713,-0.3247485409553966,0.3247485409553966
eSports 2014 Summer Case,37.42608798283262,52495,0.4935388995962467,0.8851478046305764,-0.322248835892959,0.322248835892959
Rio 2022 Contenders Sticker Capsule,1.1833718843469592,593956,-0.5072686811201852,-0.5072686811201852,-0.7683077724847829,0.7683077724847829
Autograph Capsule | G2 Esports | Cologne 2016,73.99178431372549,76,0.31083563555067867,0.475695078564831,-0.41440033435630685,0.41440033435630685
Autograph Capsule | G2 Esports | Cluj-Napoca 2015,25.67834586466165,255,0.4728651841991851,0.45003537187231824,-0.40171441993153245,0.40171441993153245
Sticker Capsule 2,76.35153729838709,101128,-0.2245977314836717,1.6165511953231781,-0.22924580208633433,0.22924580208633433
Autograph Capsule | Gambit Gaming | Cologne 2016,56.034,75,0.7415725422121123,0.5076202575167492,-0.30288559503593,0.30288559503593
ESL One Cologne 2015 Inferno Souvenir Package,81.4357162162162,91,0.15943048689090453,0.26525509197425967,-0.32565999496734976,0.32565999496734976
Dreams & Nightmares Case,5.339796859666339,33160856,0.18129723612734416,0.18129723612734416,-0.013258446859491898,0.013258446859491898
DreamHack 2014 Mirage Souvenir Package,3270.786,2,2.4580761450312067,0.794716156926676,-0.28786896528495487,0.28786896528495487
Boston 2018 Returning Challengers Autograph Capsule,58.02718421052632,2750,-0.21053863788558108,1.1271361394178299,-0.4791854529722694,0.4791854529722694
Autograph Capsule | Flipsid3 Tactics | MLG Columbus 2016,33.40636507936508,115,0.4550507680840581,0.5470119720526699,-0.3450973018602615,0.3450973018602615
Collectible Pins Capsule Series 3,41.55748115299335,3745,-0.0617606645822984,-0.01651901128131939,-0.16081709101274472,0.16081709101274472
Krakow 2017 Legends Autograph Capsule,158.90281265206812,2133,-0.23463326010390534,1.5309141819126182,-0.5005579722481105,0.5005579722481105
Autograph Capsule | Natus Vincere | Cologne 2015,21.153080000000003,773,0.056372407600548104,0.3344514384254099,-0.2533381064323079,0.2533381064323079
Autograph Capsule | Team Immunity | Cologne 2015,41.76994736842105,105,0.44910978621095743,0.44347813878366865,-0.3584460157227334,0.3584460157227334
Rio 2022 Challengers Autograph Capsule,1.6024976415094339,104073,-0.26580344013518364,-0.26580344013518364,-0.8057324721869633,0.8057324721869633
Glove Case,28.40456974459725,1485672,0.6104775039747503,3.6243745023278904,-0.031172657993027042,0.031172657993027042
